6453,3307
6453,16815
6453,1841
6453,4788
6453,1239
6453,22351
6453,6805
6453,9829
6453,18104
6453,5571
6453,31107
6453,15706
6453,803
6453,5432
6453,11647
6453,30528
6453,12634
6453,27017
6453,4134
6453,20485
6453,7132
6453,20640
6453,7473
6453,23393
6453,18563
6453,30994
6453,3356
6453,9381
6453,3209
6453,30176
6453,6461
6453,10310
6453,32523
6453,812
6453,15535
6453,33554
6453,23889
6453,14720
6453,28788
6453,11290
6453,8717
6453,9930
6453,8668
6453,17975
6453,9299
6453,36937
6453,12968
6453,8068
6453,8346
6453,6735
6453,36898
6453,16211
6453,29614
6453,12715
6453,4651
6453,14420
6453,3561
6453,12874
6453,6412
6453,702
6453,28513
6453,1668
6453,23504
6453,6539
6453,15786
6453,577
6453,29571
6453,32613
6453,9191
6453,209
6453,2686
6453,31926
6453,852
6453,9534
6453,3292
6453,2042
6453,15557
6453,2828
6453,36158
6453,12956
6453,3303
6453,4755
6453,40064
6453,16941
6453,2497
6453,9264
6453,4637
6453,10130
6453,2529
6453,24439
6453,8708
6453,35981
6453,13909
6453,24494
6453,5588
6453,701
6453,8928
6453,174
6453,8468
6453,8220
6453,30407
6453,6656
6453,558
6453,20940
6453,24724
6453,33843
6453,5381
6453,766
6453,5413
6453,18485
6453,38973
6453,38925
6453,293
6453,19752
6453,237
6453,16265
6453,1299
6453,6830
6453,14537
6453,5769
6453,5400
6453,16097
6453,26608
6453,23148
6453,15435
6453,7018
6453,11608
6453,9155
6453,286
6453,5511
6453,39386
6453,13193
6453,3320
6453,12188
6453,24326
6453,19961
6453,12654
6453,25542
6453,13511
6453,6320
6453,21570
6453,9318
6453,8866
6453,33544
6453,12486
6453,42
6453,36529
6453,5430
6453,8075
6453,33098
6453,22025
6453,36184
6453,3313
6453,29994
6453,19474
6453,11259
6453,29157
6453,3549
6453,36242
6453,2914
6453,4725
6453,5410
6453,24077
6453,7693
6453,4780
12793,16075
12793,1299
12793,6939
12793,174
12793,5413
12793,3356
12793,25462
12793,13265
12182,25974
12182,29796
12182,14870
12182,4182
12182,26447
12182,36737
12182,7018
12182,22199
12182,36835
12182,36464
12182,714
12182,18730
12182,19786
12182,22212
12182,40526
12182,16830
12182,16815
12182,32263
12182,1239
12182,3561
12182,17398
12182,30282
12182,701
12182,16537
12182,26910
12182,25751
12182,26550
12182,22725
12182,3549
12182,2914
12182,13917
12182,14236
12182,3356
12182,14743
13642,701
12241,1239
12241,7018
32387,27524
6805,6939
6805,41707
6805,16150
6805,12956
6805,1668
6805,8001
6805,3303
6805,25462
6805,286
6805,13237
6805,19151
6805,3549
6805,4637
6805,5413
6805,24590
6805,15748
6805,6453
36583,2828
36583,7385
11012,11457
11012,3561
11012,17305
20074,3356
26208,209
32900,15290
32900,23498
22243,7018
22243,3561
13917,32526
13917,25973
13917,12182
81,209
81,10490
81,27446
81,22753
81,3356
81,13371
22429,1239
22429,7018
22429,7011
17513,17676
17513,4713
27646,1239
27646,3356
27646,7018
27646,7132
8061,32126
8061,29768
8061,6389
8061,23081
8061,12036
8061,27608
38987,12968
38987,20804
38987,31381
25032,21414
25032,15468
25032,12695
9871,9316
9871,18302
12032,6079
26545,209
26545,15218
11401,7260
11401,3549
11401,4323
17307,3356
27517,1239
27517,20115
19647,209
15133,1299
15133,10026
15133,3356
14171,701
14171,6517
21865,12080
21865,11457
15662,8400
6544,701
26166,10796
4927,701
4927,26402
4927,11990
4927,3356
32004,19094
27607,18990
27607,7132
22378,18503
22378,4323
19940,6461
11847,701
11847,22270
11847,3356
11847,7018
27542,7018
27542,7132
20362,1239
20362,7018
11233,701
11233,32869
38080,4725
38080,17685
18812,209
18812,1239
18812,20115
6059,10886
6059,6189
28678,8501
26407,6395
26407,6983
22621,701
22621,7132
26203,14390
26203,7018
4804,7473
4804,7474
3058,3218
3058,20965
9636,9318
9636,18302
33704,4323
33704,3549
29774,16713
36042,13768
36042,4323
13461,701
13461,7018
26244,7018
13533,7018
13533,3356
14431,18990
14431,701
36706,7018
36706,4323
16493,701
16493,2828
16493,6395
36111,7018
36111,16967
26064,7018
33785,20484
5388,1239
5388,286
5388,1273
5388,5511
5388,13237
5388,6939
5388,19151
5388,4637
5388,5413
5388,15217
5388,25462
5388,3356
5388,3303
26688,7132
36263,6993
27418,10910
27418,14742
25822,16810
25822,3561
42732,21042
42732,1257
22420,8001
22420,7018
33765,5400
33765,12491
20224,16948
22573,577
22573,22684
5009,209
5009,7018
26978,21540
26978,209
26978,26496
26978,12259
26978,3549
26978,36180
30480,7018
30480,3561
26291,18972
26291,174
23032,209
23032,7132
23230,209
21399,701
21399,31377
8226,12297
8226,30721
30496,23532
30496,12179
30496,36352
30496,3356
30496,32931
35987,174
33492,209
33492,14745
36313,701
36313,3356
32327,7911
32327,16748
32327,17378
33601,209
33601,19094
3705,701
3705,7018
10497,1239
16669,7018
16512,8047
9711,18302
3776,25647
3776,209
3776,26309
3776,7018
3776,18612
3776,6316
1784,27498
1784,5760
1784,6939
1784,7960
1784,25738
1784,5716
1784,10592
1784,5738
1784,10271
1784,25462
1784,19029
1784,6539
1784,2497
1784,13237
1784,2516
1784,10367
1784,2914
1784,11686
1784,3557
1784,11164
1784,17356
21747,25615
21747,30032
29724,209
10006,2914
10006,4716
25963,209
32209,6327
32209,852
33302,174
33302,2551
33302,4323
35981,6453
35981,33554
14438,19094
20401,1299
20401,3356
24494,9299
24494,6453
30145,4323
33631,26803
33631,7132
11100,209
11100,32829
11100,30393
11100,14390
11100,33321
11100,17054
16983,701
16983,21584
16983,7018
14127,3356
27470,3602
7453,701
7453,3356
18924,209
18924,701
18924,6395
18924,3356
17488,18101
17488,9498
17488,4755
15020,1239
33086,10910
33086,13789
23118,2711
23118,1239
23118,5778
26726,701
26726,14359
14638,12956
14638,23520
14638,11992
39992,701
39992,7018
10098,2914
10098,4635
10098,17888
32261,701
21726,15270
13494,701
13494,11853
32103,7132
14414,701
14414,7018
15785,21219
15785,43011
33680,3356
17820,9237
17820,9498
17820,4755
30580,7018
30580,1785
13860,701
13860,7018
6479,16852
17877,9318
27432,1239
27432,7018
18784,701
3043,14237
3043,22822
36661,701
36661,2828
20183,701
20183,1239
20183,13791
20183,32091
8182,3356
8182,4323
29921,209
29921,1239
22799,6327
14777,10310
18797,19151
18797,10355
32288,7911
32288,1668
32288,25973
32288,3356
30693,209
27189,701
27189,7018
6387,19951
6387,3901
6387,6389
6387,25817
10911,26550
10911,17158
10911,7342
10911,3561
10911,11643
10911,2914
10911,701
10911,22211
10911,33268
10911,15021
10911,7018
10911,19272
10911,29837
19120,2914
19120,22426
30562,4513
30562,22691
30562,6128
11722,701
11722,7018
33009,7018
33363,13343
33363,36295
33363,13984
33363,14184
33363,10994
33363,701
33363,174
33363,14288
41572,3356
41572,3549
13343,33363
13343,10994
13343,3356
33242,10910
19183,10910
19183,12178
26749,3356
6364,20344
6364,3356
6364,4323
7066,32726
7066,1312
7066,31827
7066,1239
7066,40220
17093,22773
17093,7132
27797,2688
13570,701
39965,7911
39965,7018
27490,174
7562,3786
7562,4670
8685,30734
8685,174
8685,9121
27442,7018
30158,174
30158,13768
30158,19029
14652,701
14652,1239
12101,1239
29880,10910
22559,7132
22559,4323
10003,4716
10003,15412
10003,2516
3,174
3,1239
3,3356
3,10578
32391,7018
25713,701
4782,7539
4782,3462
17150,701
17150,209
21848,701
21848,7018
33000,6128
6428,174
6428,3561
9153,3344
9153,8468
9153,6908
9153,3257
30812,5568
33447,22691
6922,1970
6922,209
6922,19927
6922,11164
6922,3356
6922,3794
32592,6395
32592,11575
32592,4314
32592,5109
32592,32100
20436,1239
20436,7018
23748,9497
23748,6163
3269,6762
3269,174
3269,20746
3269,13183
3269,3303
3269,31034
3269,15529
14108,701
13537,6453
4544,4637
4544,2497
4544,3491
4544,3356
4544,2516
4544,3549
4544,35973
33437,29748
6261,32425
6261,701
6261,14390
6261,33672
6261,17054
6261,4057
6261,23391
26935,2914
26935,2828
22380,15270
32889,4323
22684,3602
22684,22573
9998,4693
8482,21048
8482,3267
8482,3277
13532,8121
13532,33597
20112,7911
20112,31928
6361,209
6361,16852
6361,32211
13284,28716
13284,3257
13284,9026
27426,209
27426,7018
2830,702
2830,701
10355,1299
10355,2828
10355,22384
10355,3549
10355,18797
40183,209
40183,7018
29701,174
32198,2828
1273,6762
1273,9116
1273,4445
1273,12956
1273,11139
1273,33874
1273,1241
1273,3303
1273,16086
1273,19029
1273,8153
1273,2497
1273,16338
1273,3257
1273,27524
1273,4323
1273,8657
1273,3216
1273,4637
1273,12844
1273,6453
1273,22212
1273,9035
1273,4788
1273,12361
1273,8767
1273,6939
1273,16284
1273,21502
1273,3741
1273,5588
1273,33775
1273,174
1273,8001
1273,12888
1273,8225
1273,6639
1273,6739
1273,20940
1273,20485
1273,7132
1273,15395
1273,20990
1273,5413
1273,3356
1273,293
1273,1299
1273,812
1273,34761
1273,20838
1273,6779
1273,8717
1273,12713
1273,5486
1273,286
1273,19548
1273,12807
1273,24608
1273,5511
1273,6848
1273,6432
1273,3320
1273,6774
1273,6667
1273,25818
1273,9498
1273,12715
1273,4651
1273,8966
1273,6327
1273,3561
1273,12874
1273,702
1273,20577
1273,13285
1273,5089
1273,6539
1273,5568
1273,8342
1273,9066
1273,1103
1273,18397
1273,3549
1273,16559
1273,5388
1273,12530
1273,25973
1273,11269
20239,7132
40330,11427
33939,4589
33939,286
36217,3491
36217,3356
2516,2527
2516,6762
2516,4544
2516,10015
2516,14361
2516,10001
2516,4589
2516,2687
2516,15169
2516,6079
2516,7671
2516,2152
2516,9225
2516,3257
2516,13237
2516,2518
2516,27524
2516,714
2516,1785
2516,12124
2516,9929
2516,14589
2516,27257
2516,12222
2516,1257
2516,6453
2516,16815
2516,1239
2516,4788
2516,10026
2516,6939
2516,15412
2516,3741
2516,4685
2516,4134
2516,7132
2516,20144
2516,7473
2516,23393
2516,3356
2516,3462
2516,6461
2516,10310
2516,4513
2516,3300
2516,7670
2516,17511
2516,7270
2516,9600
2516,10019
2516,4775
2516,3491
2516,9299
2516,4436
2516,2510
2516,6432
2516,13768
2516,9370
2516,14492
2516,17534
2516,3786
2516,4651
2516,7065
2516,8966
2516,6327
2516,17531
2516,4657
2516,6128
2516,4766
2516,23786
2516,10011
2516,4716
2516,17529
2516,11403
2516,6539
2516,9614
2516,8422
2516,9617
2516,577
2516,6730
2516,6407
2516,4355
2516,16559
2516,5650
2516,209
2516,10848
2516,15290
2516,25973
2516,17506
2516,852
2516,9824
2516,17675
2516,9595
2516,7660
2516,2828
2516,4862
2516,37891
2516,12956
2516,8121
2516,10021
2516,22822
2516,22612
2516,3303
2516,10002
2516,19029
2516,18915
2516,2497
2516,4323
2516,4637
2516,9680
2516,3557
2516,1784
2516,7522
2516,4565
2516,19817
2516,7668
2516,2529
2516,17444
2516,17697
2516,18081
2516,8928
2516,4691
2516,174
2516,9365
2516,8220
2516,8001
2516,7514
2516,8881
2516,17676
2516,19151
2516,20940
2516,4694
2516,20676
2516,7679
2516,4713
2516,293
2516,7524
2516,4837
2516,4181
2516,6830
2516,2519
2516,9609
2516,5400
2516,8002
2516,2514
2516,30212
2516,9354
2516,23342
2516,17698
2516,11608
2516,4723
2516,19548
2516,4732
2516,5511
2516,23131
2516,10010
2516,3320
2516,22773
2516,6667
2516,7091
2516,9269
2516,4678
2516,9318
2516,9505
2516,17685
2516,703
2516,10012
2516,42
2516,7784
2516,9800
2516,4648
2516,7228
2516,5430
2516,11867
2516,10003
2516,4686
2516,4693
2516,10000
2516,3549
2516,24319
2516,9605
2516,4725
2516,4780
2516,7529
19768,19318
19768,36286
25606,209
25606,4565
32312,209
32312,7385
25724,2828
25724,4323
22064,174
25976,6539
25976,14280
25976,174
25976,13768
25976,3491
25976,6939
25976,19029
21985,1239
4249,1239
4249,24604
4249,7491
4249,703
4249,7332
4249,7610
4249,3602
4249,701
4249,4713
4249,3462
4249,4755
40255,174
22004,12179
3595,11686
3595,1299
3595,3491
3595,16626
3595,3561
3595,3549
4788,6939
4788,15412
4788,3561
4788,702
4788,701
4788,174
4788,8001
4788,3303
4788,7018
4788,25462
4788,19029
4788,10094
4788,6539
4788,286
4788,1273
4788,3491
4788,19151
4788,23736
4788,5511
4788,13237
4788,2516
4788,2914
4788,4637
4788,11164
4788,3557
4788,5413
4788,24077
4788,3356
4788,6453
4788,293
13789,26074
13789,33368
13789,11696
13789,14494
13789,33550
13789,11768
13789,14610
13789,30577
13789,26381
13789,11565
13789,18649
13789,13792
13789,27273
13789,33476
13789,26697
13789,22212
13789,22875
13789,26163
13789,1239
13789,19770
13789,3561
13789,35897
13789,701
13789,11823
13789,10457
13789,27335
13789,36184
13789,36402
13789,22553
13789,33086
13789,19787
13789,18628
13789,3549
13789,2914
13789,33452
13789,23044
13789,40177
11638,209
11638,2828
19051,174
19051,14383
27615,7018
27615,14743
10204,2914
10204,17978
11997,7018
16810,2828
16810,1239
16810,32507
16810,36133
16810,14359
16810,40217
16810,21981
16810,27212
16810,701
16810,174
16810,20269
16810,6395
16810,29914
16810,19578
16810,22300
16810,26100
16810,36679
16810,32376
16810,25822
16810,23241
15132,701
15132,7018
30550,6395
20088,701
15114,6198
15114,2828
14984,7018
14984,7132
20352,209
20352,701
33366,701
33366,12271
23334,10910
26198,174
26198,577
26198,5769
26198,852
17682,4713
17682,10010
27621,3356
27621,7018
26674,7132
22050,7018
22050,6128
17228,40144
17228,14745
17228,5658
17228,7018
17228,17224
14750,1239
14750,4323
6331,29723
6331,20288
6331,19094
15198,6395
15198,4323
9703,4766
9703,3786
9957,15412
9957,18302
9957,10036
32102,701
32102,6517
11213,3356
13893,209
13893,701
9131,5568
11898,1239
14508,701
14508,3356
33776,41042
33776,33775
33776,25228
33776,16284
8151,28513
8151,701
8151,6458
8151,3300
8151,7018
35422,2914
35422,1299
35422,8342
35422,6854
35422,13062
35422,3277
38976,12389
38976,21166
38976,21191
21754,1239
26880,7132
36160,2828
36160,17054
36160,3561
30563,701
30563,209
19288,701
19288,3356
33652,36732
33652,7018
33652,6478
26779,2914
26779,174
26779,3257
26412,209
26412,7018
15215,7018
15215,7132
36937,6453
4761,4800
4761,1239
4761,3491
4761,9304
4761,5511
4761,4657
4761,4637
4761,701
4761,3320
4761,7473
4761,23700
4761,38156
4761,4795
4761,17826
26866,701
26866,26733
14671,209
14671,7018
29800,209
29800,1239
36523,4323
14932,701
14932,209
22340,209
22340,19029
9556,38215
9556,7474
30637,2914
30637,174
15048,7018
7923,2386
7923,7018
29929,7018
3786,38401
3786,38388
3786,10058
3786,17864
3786,38127
3786,38120
3786,38427
3786,9629
3786,18031
3786,38389
3786,9979
3786,10066
3786,12956
3786,23982
3786,38419
3786,23562
3786,3303
3786,23584
3786,23566
3786,38387
3786,10185
3786,9858
3786,38415
3786,9772
3786,10049
3786,38413
3786,2516
3786,4323
3786,17856
3786,4637
3786,9628
3786,38088
3786,38406
3786,9524
3786,4668
3786,9319
3786,38397
3786,38082
3786,9530
3786,9698
3786,18326
3786,6939
3786,38428
3786,18341
3786,9638
3786,9316
3786,2385
3786,23559
3786,23975
3786,8001
3786,38101
3786,10036
3786,38394
3786,9768
3786,17615
3786,23908
3786,18295
3786,9574
3786,9947
3786,4202
3786,9863
3786,17567
3786,3356
3786,9955
3786,18296
3786,17586
3786,10160
3786,9964
3786,9703
3786,23570
3786,18302
3786,10190
3786,9967
3786,23567
3786,4671
3786,7018
3786,38408
3786,38093
3786,18023
3786,9981
3786,18164
3786,9960
3786,10186
3786,17858
3786,9767
3786,11164
3786,38418
3786,3608
3786,38393
3786,38400
3786,17598
3786,18310
3786,38403
3786,38124
3786,9694
3786,6068
3786,9527
3786,38094
3786,9943
3786,7562
3786,6539
3786,9641
3786,9844
3786,3357
3786,3549
3786,17854
3786,9271
3786,17868
3786,2914
3786,209
3786,17849
3786,17863
3786,9644
3786,17608
3786,852
3786,9457
10864,701
10864,3356
14893,7018
594,3356
594,13591
10789,26554
10789,2828
32354,2914
32354,40171
32354,174
32354,20070
32354,4323
4766,6762
4766,10058
4766,38427
4766,18031
4766,9979
4766,12956
4766,17616
4766,18299
4766,38419
4766,23562
4766,23566
4766,3303
4766,2152
4766,10185
4766,9858
4766,9695
4766,9775
4766,3257
4766,13237
4766,2516
4766,4323
4766,17856
4766,4637
4766,9628
4766,9576
4766,17592
4766,17444
4766,1239
4766,17576
4766,6939
4766,18341
4766,9638
4766,701
4766,23975
4766,23571
4766,9768
4766,18328
4766,17615
4766,19151
4766,7132
4766,9574
4766,7679
4766,23572
4766,17567
4766,9381
4766,9955
4766,9964
4766,9703
4766,16150
4766,10190
4766,23552
4766,23567
4766,7018
4766,18023
4766,17880
4766,17847
4766,9960
4766,23587
4766,18164
4766,11164
4766,9686
4766,18029
4766,3608
4766,38550
4766,9318
4766,10061
4766,18170
4766,9782
4766,6539
4766,9982
4766,9271
4766,17868
4766,2914
4766,17863
4766,852
22035,7018
14173,29863
14173,174
14173,3356
7045,701
7045,11486
10011,2516
40356,209
40356,15270
32757,13578
32757,7018
11473,701
11473,7018
20124,209
20124,40533
20124,30354
20124,36517
20124,13922
11598,209
11598,1239
11598,7018
9982,4766
9982,9318
42209,31166
27258,7911
27258,6395
27258,18435
26877,6395
26877,174
26877,22442
11007,701
11007,6517
9191,286
9191,5511
9191,34332
9191,6453
12978,9121
22709,701
22709,3356
22709,3549
27347,7228
6410,701
10571,701
10571,7018
30495,174
30495,6079
28719,35400
24709,1299
24709,3320
24709,21244
24709,3356
27181,6539
27181,6327
22144,701
22144,6395
25186,3215
32057,26554
21870,701
21870,2828
12956,3292
12956,22364
12956,15557
12956,6762
12956,27768
12956,15169
12956,22691
12956,22822
12956,3303
12956,6389
12956,3352
12956,1273
12956,3257
12956,2516
12956,7004
12956,8657
12956,4323
12956,4637
12956,9680
12956,1257
12956,36925
12956,12322
12956,6453
12956,1239
12956,6805
12956,10026
12956,6939
12956,701
12956,174
12956,8001
12956,8881
12956,4134
12956,7132
12956,14638
12956,7473
12956,10429
12956,23393
12956,3356
12956,3209
12956,6461
12956,16265
12956,1299
12956,10310
12956,4837
12956,812
12956,7438
12956,23216
12956,6830
12956,12127
12956,22927
12956,5400
12956,21844
12956,7018
12956,8048
12956,286
12956,19548
12956,3491
12956,5511
12956,26210
12956,4436
12956,8068
12956,3320
12956,22773
12956,13768
12956,33783
12956,12654
12956,3786
12956,9318
12956,6327
12956,6128
12956,702
12956,4766
12956,1668
12956,19262
12956,5089
12956,8075
12956,577
12956,3549
12956,2914
12956,6713
12956,209
12956,4725
12956,2686
12956,19624
12956,852
12956,22867
9802,4808
9802,9308
3925,6461
18525,10910
18525,2828
7859,1239
7859,6939
7859,3356
7859,7018
7859,3549
10764,23911
10764,7660
10764,22335
10764,19401
10764,293
32869,701
32869,1239
32869,7018
32869,22892
32869,11233
32869,13868
40064,7081
40064,174
40064,8001
40064,6939
40064,6453
40064,3549
11303,3356
11303,4323
36816,174
36816,3356
36022,22773
36022,7132
3602,19752
3602,812
3602,5769
3602,21949
3602,22684
3602,11666
3602,26790
3602,21610
3602,17397
3602,11290
3602,19835
3602,15169
3602,20161
3602,26230
3602,10956
3602,14366
3602,12059
3602,6280
3602,4249
3602,19915
3602,36030
3602,16532
3602,1239
3602,21570
3602,21548
3602,7992
3602,6327
3602,16949
3602,20473
3602,7081
3602,1668
3602,13030
3602,8001
3602,2493
3602,27470
3602,6539
3602,577
3602,7271
3602,6407
3602,23498
3602,32738
3602,15290
3602,14116
36916,16637
21555,7018
29887,26554
25639,7018
2118,3267
2118,5386
2118,25462
2118,20485
17387,209
17387,6536
40302,6939
40302,4436
17565,2914
17565,7473
17565,4750
17565,4651
17565,9930
35452,2856
35452,702
10782,71
12216,701
12216,7018
38428,3786
38428,4670
8961,9155
8961,15802
8961,8966
6594,209
6594,40281
36355,701
16605,7911
16605,16872
27659,18747
27659,3549
32493,6221
32493,174
25923,6395
25923,7018
25923,3561
5515,1759
19883,14342
19883,209
3912,209
3912,293
3912,40498
30347,18712
17600,9768
23383,1239
31804,7018
24453,7693
22059,6539
22059,13768
22059,11404
22059,19029
21120,12491
6300,174
6300,4323
14424,701
14424,3356
14944,19262
10467,7018
10467,3356
11324,6517
34224,1299
34224,6939
34224,3549
34224,174
34224,3320
34224,5413
34224,20682
34224,3356
22778,701
22778,4323
40287,174
40287,19029
36713,174
13839,6395
13839,7018
9609,37903
9609,2914
9609,9225
9609,2516
16150,3292
16150,15557
16150,8434
16150,2116
16150,22822
16150,15169
16150,25462
16150,3303
16150,3246
16150,16086
16150,13127
16150,13237
16150,4565
16150,12322
16150,12989
16150,3307
16150,8708
16150,6805
16150,21195
16150,6939
16150,15412
16150,30950
16150,8928
16150,174
16150,3301
16150,8468
16150,8220
16150,23352
16150,19151
16150,7132
16150,5381
16150,5413
16150,29518
16150,3209
16150,8586
16150,41692
16150,16265
16150,6830
16150,2119
16150,5400
16150,28788
16150,5466
16150,12713
16150,286
16150,13193
16150,5390
16150,6774
16150,6667
16150,6320
16150,6327
16150,42
16150,4766
16150,702
16150,13645
16150,12552
16150,5089
16150,8075
16150,20562
16150,8422
16150,2874
16150,3549
16150,2603
16150,5410
16150,2686
16150,15290
13845,3356
10346,5760
10346,7018
36785,6181
36785,4323
32557,7132
6118,701
18178,2687
31875,7018
29286,8928
29286,8220
29286,12874
33586,701
33586,1239
38220,701
38220,703
38220,9224
16613,22768
16613,7018
16613,12129
16613,3549
22276,7018
36554,33201
36554,7385
36904,12491
8071,209
8071,4657
36124,209
6349,174
6349,23181
12175,7018
30500,6539
30500,13768
32339,209
32339,7018
32339,4323
16619,209
16619,7018
26522,174
26522,8001
19770,13789
11420,7018
22821,701
22821,3356
17109,6198
17109,22967
15232,4323
14606,4323
30332,701
30332,19406
33144,209
33144,1239
33144,174
26440,3770
30241,11841
30241,19029
3213,30071
3213,8943
3213,4589
3213,22822
3213,6779
3213,25462
3213,3246
3213,32787
3213,3491
3213,12390
3213,8657
3213,15444
3213,8419
3213,13037
3213,13768
3213,12989
3213,6667
3213,8708
3213,19318
3213,9318
3213,6327
3213,13276
3213,8966
3213,6939
3213,3741
3213,8546
3213,174
3213,13285
3213,8001
3213,5089
3213,6656
3213,8897
3213,8342
3213,5427
3213,6730
3213,19151
3213,12682
3213,15395
3213,5503
3213,15290
3213,5413
3213,8586
18183,7539
18183,9264
18183,9505
9943,3786
9943,15412
32194,7132
15143,18990
15143,7132
15235,26163
15235,174
33494,25973
33494,3561
33494,3549
25647,3776
25647,4323
16507,6298
16507,7018
22334,701
26331,7132
14885,22773
4795,4761
4795,38144
23505,701
23505,4323
27584,701
27584,6197
8043,6395
11877,10796
40512,7018
17359,2828
17359,3356
31966,4265
31966,14743
10929,36231
10929,13768
10929,6453
14461,22773
36737,6461
36737,22822
36737,12182
25086,12389
2752,701
2752,7018
5606,5588
5606,19197
32393,22561
15833,12887
15833,1299
21425,21414
21425,1299
21425,38925
21425,36899
12110,701
12110,4513
32996,209
32996,7018
18440,7018
18440,12180
32359,23342
32359,7385
32359,14743
26173,11081
23178,209
23178,7018
10248,27429
10248,4323
30525,7018
30525,4323
32895,10910
25955,701
19171,15290
19171,6327
19171,852
32877,7911
32877,4323
27209,1239
8331,25462
8331,12695
8331,24850
22212,13789
22212,812
22212,6993
22212,6939
22212,10912
22212,14744
22212,8001
22212,3303
22212,25462
22212,19029
22212,6539
22212,10910
22212,2497
22212,10913
22212,1273
22212,3491
22212,12180
22212,19024
22212,11164
22212,12182
22212,14743
26308,209
26308,174
11822,209
29975,5713
30273,701
30273,23329
30273,6128
26764,701
26764,7018
10957,1239
10957,7018
27687,26105
13660,174
12005,209
29158,41692
29158,3549
36856,25973
36856,26914
36560,701
22239,701
22239,7018
20101,7260
21594,209
21594,7018
26005,14636
13578,32757
13578,701
33055,3356
33055,7385
9394,17816
9394,4837
9394,4847
9394,17622
9394,4134
30688,21803
30688,209
23443,701
23443,6128
1803,1239
1803,14357
36189,1239
36189,7018
6619,701
6619,1239
11814,174
33487,174
33487,12180
40483,4323
18102,701
18102,703
22535,6388
31874,701
15083,174
15083,19962
32343,701
32343,19406
27385,32787
27385,174
27385,33544
27385,3561
27385,7132
3300,1239
3300,18101
3300,20965
3300,20323
3300,6939
3300,3561
3300,702
3300,5400
3300,8151
3300,8001
3300,3303
3300,1221
3300,4755
3300,19029
3300,35590
3300,31812
3300,286
3300,2497
3300,3491
3300,19151
3300,2516
3300,8167
3300,3549
3300,4323
3300,2914
3300,4637
3300,209
3300,5413
3300,293
17,19782
6383,36829
6383,13986
6383,32300
6383,23509
6383,6389
6383,31787
16900,209
31879,12181
31879,7132
19916,3356
19916,7132
19916,6128
19916,3549
5466,1299
5466,286
5466,1239
5466,19151
5466,13237
5466,6939
5466,16150
5466,701
5466,5413
5466,8001
5466,7018
5466,25462
19229,1239
19229,3356
19229,14710
23552,4766
33202,4323
32063,4323
19337,6461
19337,4323
25678,174
9246,6395
33173,30225
14079,6128
17143,209
17143,26554
33648,3356
33648,4323
4721,18092
4721,10026
4721,15412
4721,4716
4721,2519
15500,8342
15500,2854
17377,6517
17377,174
21991,174
21991,3754
10880,10310
40122,209
8112,19262
13768,812
13768,10996
13768,11388
13768,23320
13768,21719
13768,5716
13768,12956
13768,10929
13768,11290
13768,33522
13768,25462
13768,7018
13768,3303
13768,5645
13768,19029
13768,23136
13768,10923
13768,14007
13768,286
13768,13237
13768,33597
13768,2516
13768,1280
13768,4323
13768,4637
13768,33236
13768,25976
13768,36707
13768,30500
13768,16532
13768,1239
13768,21570
13768,7992
13768,6939
13768,3561
13768,11824
13768,701
13768,13947
13768,174
13768,8001
13768,3213
13768,803
13768,30158
13768,36757
13768,22321
13768,36042
13768,11305
13768,30099
13768,19151
13768,11182
13768,33735
13768,32613
13768,7132
13768,31849
13768,33361
13768,15436
13768,5413
13768,18432
13768,22059
13768,3356
13768,293
13768,5764
13768,11478
13768,852
19009,20422
19009,3549
9686,4766
9686,9270
6309,701
6309,7228
6309,7018
10970,209
10970,701
10970,174
10970,2828
10970,11320
10970,7018
10970,32132
26900,1239
26900,7018
11057,701
11057,174
11057,7018
6298,18866
6298,26496
6298,32616
6298,29983
6298,16507
6298,22773
6298,27441
6298,14590
28513,14080
28513,8151
28513,7018
28513,6453
28513,11664
28513,7132
28513,3549
19360,14710
36248,15395
36248,19151
36248,25462
36248,27357
36248,6939
36248,33070
36248,19029
10282,35590
10282,286
10282,3491
10282,13237
10282,5511
10282,174
10282,8338
10282,5413
10282,25462
23786,2516
27538,11426
8999,1299
18641,209
18641,1239
3663,14159
3663,7018
3663,3549
29919,209
29919,1239
25873,3356
19714,6128
20562,25542
20562,29311
20562,24785
20562,6939
20562,31680
20562,16150
20562,23148
20562,25462
20562,286
20562,5568
20562,19151
20562,13237
20562,8918
20562,8560
20562,42037
20562,9143
20269,209
20269,16810
40157,1239
40157,7018
30340,6539
30340,2828
30340,6939
30340,4323
30340,209
30340,13967
30340,7018
30340,3356
8342,1239
8342,30960
8342,8263
8342,28947
8342,25490
8342,6939
8342,24783
8342,29648
8342,29072
8342,28881
8342,33934
8342,35422
8342,3303
8342,8439
8342,3213
8342,16083
8342,43132
8342,42548
8342,1273
8342,13237
8342,19151
8342,15500
8342,39293
8342,3216
8342,5413
8342,3356
8342,35177
8342,30733
36587,1239
36587,7132
36148,209
36148,701
6407,6539
6407,7788
6407,6939
6407,6327
6407,3130
6407,2516
6407,3602
6407,701
6407,15031
6407,174
6407,22622
6407,25462
6407,11867
6407,19029
15517,3320
15517,3257
15517,13237
15517,3303
15517,3549
4263,18810
4263,7018
4263,11261
32223,174
7993,6505
7993,7004
16450,6221
16450,33231
30260,701
11414,8121
32709,7018
13610,701
13610,7018
16075,6706
16075,42969
